what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1349939272076
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1349939292343
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349939293081
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349939300554
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1349939333085
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349939333726
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349939341731
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1349939349688
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1349939350111
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1349939350529
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1349939351500
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1349939351864
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1349939352263
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1349939352653
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1349939368663
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349939369488
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349939378941
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1349939390393
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349939391179
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349939400539
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1349939402264
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1349939418678
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349939419510
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349939428384
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1349939439236
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1349939442439
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1349939444347
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349939445067
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349939534281
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349939534704
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349939534794
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349939535873
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349939537693
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349939540179
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349939650862
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1349939654336
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1349939662714
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1349939666213
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349939667193
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349939769705
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1349939775847
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1349939782097
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349939783747
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349939790024
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1349939793069
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1349939795342
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1349939797333
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1349939798250
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349939799082
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349939804599
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349939807398
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349939817595
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1349939821579
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1349939827588
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1349939829739
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1349939831144
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349939831781
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349939875171
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1349939882158
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1349939901197
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1349939902745
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1349939905822
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1349939908765
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349939909817
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349939933988
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1349939937563
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1349939949391
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349939950059
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349939978345
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1349940011377
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349940012172
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349940020338
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1349940032040
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1349940032531
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1349940032575
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1349940032616
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1349940032652
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1349940032682
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1349940032712
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1349940032742
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1349940032787
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1349940032833
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1349940032867
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1349940032895
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1349940032931
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1349940032965
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1349940033002
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1349940033021
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1349940033056
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1349940033085
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1349940033139
