what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1350237606710
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1350237607667
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1350237608290
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1350237624037
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1350237626559
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1350237627490
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1350237628374
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1350237667323
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1350237673025
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1350237673920
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1350247032138
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1350247079447
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1350247096405
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1350247120647
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1350247146642
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1350247149474
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1350247157347
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1350247158214
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1350247159987
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1350247590758
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1350247618034
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1350247621178
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1350247621788
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1350247623606
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1350247655909
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1350247662573
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1350247671648
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1350247673587
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.findReplace",1350247674225
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1350247674273
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1350247681590
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1350247684410
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1350247704604
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1350247727484
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1350247730412
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1350247733588
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1350247734530
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1350247740372
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1350247745677
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1350247746320
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1350247751153
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1350247758224
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1350247758907
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1350247763725
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1350247770179
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1350247770941
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1350247779765
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1350247786816
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1350247787571
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1350250560275
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1350250630644
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1350250639619
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1350250640299
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1350250647129
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1350250649279
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1350250651349
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.findReplace",1350250651387
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1350250663050
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1350250665778
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1350250667211
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1350250669289
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1350250671419
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1350250672277
opened,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1350250676881
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1350250676958
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1350250679762
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1350250729736
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1350250735629
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1350250983463
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1350250983825
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1350250984093
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1350250984386
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1350250984767
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1350250985848
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1350250986794
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1350250987290
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1350251008957
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1350251174823
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1350251176125
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1350251176630
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1350251325182
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1350251422729
