what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1344600152242
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1344600153308
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1344600159142
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1344600216492
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1344600296382
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1344600347698
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1344600426909
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1344600457751
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1344600469678
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1344600522859
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1344600546488
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1344600567618
started,bundle,org.eclipse.wst.server.core,1.1.202.v20100518,"org.eclipse.wst.server.core",1344600568014
started,bundle,org.eclipse.wst.server.ui,1.1.203.v20100601,"org.eclipse.wst.server.ui",1344600568060
started,bundle,org.eclipse.jdt.core,3.6.0.v_A58,"org.eclipse.jdt.core",1344600568320
started,bundle,org.eclipse.jdt.debug,3.6.0.v20100526,"org.eclipse.jdt.debug",1344600568451
started,bundle,org.eclipse.jdt.launching,3.5.100.v20100526,"org.eclipse.jdt.launching",1344600568491
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1344600568712
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1344600568733
started,bundle,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui",1344600568789
started,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1344600568903
started,bundle,org.eclipse.php.server.ui,2.2.0.v20100616-1900,"org.eclipse.php.server.ui",1344600569032
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1344600959996
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1344600961112
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1344600965227
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1344600969216
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1344601228319
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1344601234929
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1344601235745
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1344601239844
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1344601252217
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1344601253203
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1344601258012
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1344601263666
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1344601343159
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1344601348244
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1344601349136
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1344601355926
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1344601408432
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1344601409263
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1344601413577
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1344601429939
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1344601433377
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1344601440931
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1344601444982
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1344601496083
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1344601497048
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1344601969267
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1344601999984
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1344602002556
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1344602004052
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1344602011881
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1344602020704
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1344602079207
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1344602093295
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1344602118949
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1344602183507
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1344602186526
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1344602194061
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1344602197949
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1344602214058
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1344602223551
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1344602226293
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1344602236210
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1344602421342
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1344602433380
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1344602448899
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1344602456657
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1344602459074
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1344602472655
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1344602474987
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1344602477146
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1344602478973
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1344602484142
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1344602554629
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1344602560981
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1344602567393
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1344602569574
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1344603076732
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1344603078306
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1344603081394
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1344603144015
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1344603165869
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1344603168191
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1344603170063
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1344603185436
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1344603822308
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1344603822990
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1344604035650
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1344604042910
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1344604104996
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1344604106743
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1344604111124
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1344604147819
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1344604415284
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1344604416426
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1344604833458
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1344604834471
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1344604835078
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1344604845271
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1344604889998
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1344604900089
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1344604902499
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1344604903322
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1344604904106
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1344604906648
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1344604909039
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1344604914493
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1344604942861
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1344604943982
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1344604960863
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1344605421878
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1344605422897
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1344605514688
