what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1344086109311
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1344086109846
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1344086120330
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1344086128918
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1344086260497
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1344086274886
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1344086304063
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1344086362902
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1344086397988
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1344086425541
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1344086435381
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1344086455812
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1344086456859
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1344086461988
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1344086466587
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1344086478463
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1344086490462
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1344086511381
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1344086516762
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1344086523770
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1344086524437
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1344086541427
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1344086549427
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1344086553387
error,log,,,"offset 5046 is out of [0, 603]",1344086568283
error,log,,,"offset 5051 is out of [0, 608]",1344086568959
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1344086573368
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1344086574791
error,log,,,"offset 5099 is out of [0, 609]",1344086600407
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1344086602312
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1344086602912
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1344086610710
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1344086611691
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1344086643525
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1344086652607
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1344086662551
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1344086668536
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1344086673214
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1344086679184
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1344086691407
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1344086781898
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1344086784246
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1344086833584
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1344086834533
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1344086840401
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1344086859770
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1344086861295
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1344086867158
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1344086875746
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1344086876434
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1344086885430
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1344087038083
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1344087043931
