what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349682192222
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349682219741
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1349682223277
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1349682230869
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349682231719
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349682237051
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1349682242066
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1349682254032
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349682254724
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349682289574
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349682293915
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349682296563
error,log,,,"PHPCore plugin internal error",1349682318651
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1349682320772
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349682321846
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349682334798
error,log,,,"PHPCore plugin internal error",1349682335597
error,log,,,"PHPCore plugin internal error",1349682335601
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1349682336667
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1349682342434
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349682368824
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349682374641
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1349682377771
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1349682382456
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1349682385642
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1349682387087
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349682413489
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349682430085
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1349682433531
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1349682451641
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1349682454763
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1349682472735
