what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1348688791006
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1348688798271
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1348688802237
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1348688803110
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1348688809457
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1348688810054
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1348688845130
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1348688859646
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1348688862687
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1348688866963
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1348688873378
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1348688881392
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1348688882883
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1348688893096
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1348688895061
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1348688909899
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1348688914799
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1348688921024
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1348688930024
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1348688935176
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1348688937913
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1348688948387
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1348688955867
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1348688964112
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1348689033049
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1348689083194
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1348689085771
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1348689139145
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1348689139919
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1348689140767
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1348689142128
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1348689143569
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1348689151277
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1348689155929
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1348689164797
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1348689169030
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1348689172861
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1348689173755
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1348689220767
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1348689241699
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1348689258748
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1348689286257
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1348689303382
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1348689318915
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1348689325398
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1348689330016
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1348689339639
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1348689341207
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1348689344258
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1348689348818
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1348689351423
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1348689352529
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1348689396325
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1348689397078
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1348689397990
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1348689398976
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1348689405962
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1348689408149
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1348689545758
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1348689552551
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1348689569280
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1348689600458
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1348689717470
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1348689730016
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1348689737928
