what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1347457581607
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1347457592868
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1347457644872
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1347457645481
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1347457655750
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1347464073154
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1347464073735
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1347478083805
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1347478090018
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1347478098682
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1347478098763
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1347478099037
started,bundle,org.eclipse.dltk.rse.core,2.0.0.v20100115-2213,"org.eclipse.dltk.rse.core",1347478112400
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1347478113311
started,bundle,org.eclipse.rse.core,3.1.100.v201003151933,"org.eclipse.rse.core",1347478125983
started,bundle,org.eclipse.rse.services,3.2.0.v201006041352,"org.eclipse.rse.services",1347478130520
closed,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1347478151702
stopped,bundle,org.eclipse.compare.win32,1.0.100.I20100505-1245,"org.eclipse.compare.win32",1347478169681
stopped,bundle,org.eclipse.dltk.testing,1.0.0.v20090914-1703,"org.eclipse.dltk.testing",1347478170045
stopped,bundle,org.eclipse.php.server.ui,2.2.0.v20100616-1900,"org.eclipse.php.server.ui",1347478170045
stopped,bundle,org.eclipse.php.debug.ui,2.2.0.v20100616-1900,"org.eclipse.php.debug.ui",1347478170045
stopped,bundle,org.eclipse.dltk.debug.ui,2.0.0.v20100115-2213,"org.eclipse.dltk.debug.ui",1347478170287
stopped,bundle,org.eclipse.dltk.formatter,2.0.0.v20100304-1959,"org.eclipse.dltk.formatter",1347478170426
stopped,bundle,org.eclipse.dltk.rse.ui,2.0.0.v20100115-2213,"org.eclipse.dltk.rse.ui",1347478171019
stopped,bundle,org.eclipse.dltk.validators.externalchecker,1.0.0.v20090803-1754,"org.eclipse.dltk.validators.externalchecker",1347478171019
stopped,bundle,org.eclipse.dltk.validators.ui,2.0.0.v20091214-1712,"org.eclipse.dltk.validators.ui",1347478171019
stopped,bundle,org.eclipse.php.debug.core,2.2.0.v20100616-1900,"org.eclipse.php.debug.core",1347478171019
stopped,bundle,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui",1347478171019
stopped,bundle,org.eclipse.dltk.ui,2.0.0.v20100603-0936,"org.eclipse.dltk.ui",1347478171019
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1347478171301
stopped,bundle,org.eclipse.wst.xsl.jaxp.debug.ui,1.0.100.v201004290328,"org.eclipse.wst.xsl.jaxp.debug.ui",1347478171554
stopped,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1347478171554
