what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349239995449
executed,command,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.edit.text.openLocalFile",1349239995496
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349240000677
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349240005736
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1349240013234
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1349240017463
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1349240024439
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1349240034361
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1349240036480
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1349240044494
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1349240052516
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1349240062408
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1349240066419
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349240071326
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349240083611
opened,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1349240083791
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1349240083818
executed,command,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.edit.text.openLocalFile",1349240083819
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1349240103157
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349240105628
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349240115209
opened,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1349240115329
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1349240115361
executed,command,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.edit.text.openLocalFile",1349240115362
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349240120092
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349240251153
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1349240257032
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1349240260541
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349240278818
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349240316805
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1349240324285
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1349240338582
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1349240347462
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1349240349875
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1349240355051
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1349240357470
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1349240371649
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1349240396195
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1349240398717
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349240401440
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349240410257
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349240412436
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349240431121
opened,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1349240431244
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1349240431275
executed,command,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.edit.text.openLocalFile",1349240431276
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1349240439691
closed,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1349240439691
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349240441593
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349240447187
opened,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1349240447305
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1349240447330
executed,command,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.edit.text.openLocalFile",1349240447331
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349240450465
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349240457284
opened,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1349240457448
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1349240457492
executed,command,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.edit.text.openLocalFile",1349240457494
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1349240467569
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349240468552
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349240511298
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1349240518206
closed,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1349240518206
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1349240519305
closed,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1349240519305
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1349240529190
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1349240540716
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1349240542055
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1349240547361
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1349240557225
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1349240571160
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1349240581473
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1349240583381
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349240584484
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349241383332
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349241408540
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349241488330
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1349241497409
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1349241527570
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1349241531547
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1349241533404
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1349241545851
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349241546832
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349241552134
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1349241601776
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1349241603774
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1349241643524
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349241644325
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349241691904
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349241715537
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349241745540
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1349241748421
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1349241760281
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1349241763742
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1349241769068
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1349241771016
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349241771934
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349241786557
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1349241796629
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.selectAll",1349241798671
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1349241801839
error,log,,,"PHPCore plugin internal error",1349241815767
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1349241828968
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349241830248
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349241838499
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1349241851949
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349241852856
