what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1350233834322
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1350233841737
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1350233860329
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1350233861363
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1350233910622
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1350233925767
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1350233927368
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1350233934482
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1350233935905
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1350233937483
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1350233955068
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1350233958281
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1350233987881
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1350233992090
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1350234001236
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1350234002415
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1350234024593
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1350234041407
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1350234042223
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1350234053944
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1350234055031
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1350234065529
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1350234075286
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1350234076559
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1350234077355
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1350234083477
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1350234106835
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1350234107469
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1350234107967
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1350234109216
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1350234110163
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1350234117977
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1350234124776
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1350234125544
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1350234129309
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1350234136270
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1350234142302
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1350234143177
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1350234198406
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1350234231147
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1350234231823
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1350234245028
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1350234256058
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1350234258199
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1350234287673
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1350234288341
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1350234321527
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1350234327114
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1350234327764
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1350234367652
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1350234410622
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1350234411190
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1350234446356
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1350234451672
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1350234455843
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1350234457416
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1350234469426
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1350234471167
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1350234487062
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1350234487781
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1350234527054
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1350234533487
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1350234536290
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1350234546735
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1350234575041
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1350234610763
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1350234611561
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1350234623960
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1350234633205
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1350234633675
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1350234634025
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1350234634453
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1350234635044
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1350234635483
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1350234635842
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1350234636452
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1350234637552
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1350234639611
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1350234640873
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1350234642780
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1350234644162
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1350234644877
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1350234645435
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1350234646219
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1350234646726
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1350234647521
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1350234648227
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1350234657436
