what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.dltk.validators.ui,2.0.0.v20091214-1712,"org.eclipse.dltk.validators.ui",1349558920714
started,bundle,org.eclipse.dltk.validators.core,1.0.0.v20100524-0038,"org.eclipse.dltk.validators.core",1349558920737
started,bundle,org.eclipse.dltk.validators.externalchecker,1.0.0.v20090803-1754,"org.eclipse.dltk.validators.externalchecker",1349558920759
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1349558921907
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1349558922942
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1349558934001
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349558943979
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349558949234
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1349558953099
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1349558960040
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349558960747
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349559090387
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349559093243
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349559095604
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1349559145220
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1349559146074
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1349559165585
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1349559166312
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1349559176971
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349559182117
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349559188839
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1349559193809
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1349559198526
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1349559210896
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1349559212800
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1349559214601
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1349559226239
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1349559228017
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349559235482
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349559338212
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349559341674
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349559355207
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349559356040
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349559636846
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349559647036
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349559657808
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349559663606
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349559672434
opened,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1349559672751
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1349559672778
executed,command,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.edit.text.openLocalFile",1349559672779
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1349559724746
