what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1343617545123
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1343617548109
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1343617564091
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1343617611084
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1343617655242
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1343617656918
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1343617669819
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1343617829486
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1343617869906
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1343617888036
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1343617900631
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1343617903538
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1343617910340
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1343617913250
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1343617921118
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1343617922616
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1343617935690
opened,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1343617936428
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1343617936448
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1343617961015
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1343617970699
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1343617975262
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1343617983907
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1343617997425
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1343617999523
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1343618001038
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1343618001860
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1343618017873
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1343618025508
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1343618039474
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1343618046441
opened,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1343618047215
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1343618047237
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1343618064805
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1343618104928
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1343618110529
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1343618111374
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1343618365656
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1343618370063
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1343618407937
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1343618410153
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1343618416905
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1343618449257
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1343618450452
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1343618466095
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1343618511058
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1343618511983
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1343618515792
error,log,,,"PHPCore plugin internal error",1343618528550
error,log,,,"PHPCore plugin internal error",1343618528554
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1343618568624
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1343618574505
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1343618579084
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1343618591663
opened,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1343618592240
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1343618592261
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1343618607510
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1343618611494
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1343618612434
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1343618626169
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1343618669044
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1343618670691
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1343618671500
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1343618699422
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1343618701871
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1343618706327
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1343618720010
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1343618721593
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1343618723050
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1343618737722
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1343618743849
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1343618761853
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1343618763313
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1343618766758
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1343618766892
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1343618768106
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1343618774092
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1343618779278
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1343618817959
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1343618818736
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1343618820250
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1343618839938
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1343618840573
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1343618845862
error,log,,,"PHPCore plugin internal error",1343618856114
error,log,,,"PHPCore plugin internal error",1343618856120
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1343618875121
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1343618876629
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1343618877693
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1343619758620
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1343619762439
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1343619770324
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1343619797264
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1343619842134
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1343619850634
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1343619855122
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1343619858840
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1343619871711
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1343619875026
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1343619876182
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1343619879136
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1343619879463
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1343619879735
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1343619880121
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1343619880495
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1343619880829
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1343619881090
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1343619881296
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1343619884142
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1343619885242
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1343620706273
